season,week,contestant,method,judges_score,is_eliminated,mean_fan_vote,ci_lower,ci_upper
9,7,Kelly Osbourne,percentage,26.0,False,0.1558041471413618,0.035863061154521425,0.3305853205979276
9,8,Joanna Krupa,percentage,26.0,False,0.32019206762624525,0.07216576274172401,0.6486595052749659
9,8,Aaron Carter,percentage,25.0,True,0.05759308717629761,0.0053160770078253886,0.13461121323503134
9,8,Mya,percentage,29.5,False,0.28478162299737636,0.03996580174252996,0.6222689967250062
9,8,Donny Osmond,percentage,25.0,False,0.1575053621746364,0.04666965974276826,0.3099818118570228
9,8,Kelly Osbourne,percentage,25.5,False,0.17992786002544478,0.04479891876145048,0.37689419530452833
9,9,Joanna Krupa,percentage,27.0,True,0.06760031747351523,0.0057998330473880266,0.17744875878454816
9,9,Mya,percentage,28.9999,False,0.3531985803389165,0.04366636217147999,0.7407449095879596
9,9,Donny Osmond,percentage,24.666600000000003,False,0.34959763976546615,0.07026071671546864,0.749967098369212
9,9,Kelly Osbourne,percentage,25.9998,False,0.2296034624221022,0.0433076468491616,0.5615563616449689
9,10,Mya,percentage,28.3332,False,0.27202493904721253,0.06852900627857803,0.46047377164350883
9,10,Donny Osmond,percentage,28.9998,False,0.5983972353390805,0.3819085593317147,0.8853354669343013
9,10,Kelly Osbourne,percentage,25.2222,False,0.12957782561370915,0.009221365501194807,0.294309303190887
10,2,Aiden Turner,percentage,19.0,False,0.1156030522901072,0.025704188175368535,0.2736154638952692
10,2,Shannen Doherty,percentage,20.0,True,0.012675884456046576,-0.02494127873620896,0.04043182283567529
10,2,Niecy Nash,percentage,21.0,False,0.11582360043343565,0.020245548804101825,0.27516701443651137
10,2,Buzz Aldrin,percentage,12.0,False,0.11086669716186894,0.05077179891611215,0.24174522355234665
10,2,Chad Ochocinco,percentage,16.0,False,0.10610820386560288,0.030118851121995985,0.2840351651901151
10,2,Evan Lysacek,percentage,24.0,False,0.12384116972385249,0.004429434108313771,0.390112443099377
10,2,Pamela Anderson,percentage,22.0,False,0.07377222086764897,0.01171400590913333,0.1571561970441548
10,2,Nicole Scherzinger,percentage,28.0,False,0.08153001578742397,0.00017901691400212805,0.25484178545107455
10,2,Erin Andrews,percentage,23.0,False,0.06779559738011323,0.00560456362975343,0.18290977399236766
10,2,Kate Gosselin,percentage,15.0,False,0.1210746561801892,0.03506807986694771,0.36207793528530985
10,2,Jake Pavelka,percentage,20.0,False,0.07090890185371126,0.020470920047056602,0.1522672592452775
10,3,Aiden Turner,percentage,20.0,False,0.08900681214762485,0.012509392362206622,0.23432056637873586
10,3,Niecy Nash,percentage,21.0,False,0.13880257134856805,0.025119389361691592,0.33965071665427826
10,3,Buzz Aldrin,percentage,13.0,True,0.032234997652302255,-0.012708423281164744,0.07141359163240157
10,3,Chad Ochocinco,percentage,20.0,False,0.09753575714645,0.01107396940834681,0.2792999496226127
10,3,Evan Lysacek,percentage,26.0,False,0.10289854396025365,0.004023365018126959,0.2758326824223829
10,3,Pamela Anderson,percentage,21.0,False,0.14752154035615847,0.01716760876143574,0.32856455863318107
10,3,Nicole Scherzinger,percentage,23.0,False,0.09872697954634112,0.0051032146103557885,0.2410607344741825
10,3,Erin Andrews,percentage,23.0,False,0.08558092030248468,0.0169703371919262,0.19856045709569092
10,3,Kate Gosselin,percentage,15.0,False,0.09514780150057327,0.02938539300160324,0.19652590517988497
10,3,Jake Pavelka,percentage,21.0,False,0.11254407603924381,0.014361745680614671,0.3080403798388881
10,4,Aiden Turner,percentage,16.5,True,0.024915353811123885,-0.010139080353115495,0.05954524638300585
10,4,Niecy Nash,percentage,18.0,False,0.10306614887352689,0.015900725370143896,0.27375446541092574
10,4,Chad Ochocinco,percentage,22.0,False,0.20370627475164688,0.025400858250813212,0.48461644955546984
10,4,Evan Lysacek,percentage,26.0,False,0.20701792861424403,0.024761947945027014,0.4538140532021339
10,4,Pamela Anderson,percentage,23.5,False,0.07404844205542228,0.007995848674591853,0.1640124666396305
10,4,Nicole Scherzinger,percentage,25.0,False,0.09020435507838982,0.0048584575735552485,0.2794326153179827
10,4,Erin Andrews,percentage,19.5,False,0.0955407453668773,0.017216579415080736,0.25128353275460724
10,4,Kate Gosselin,percentage,16.0,False,0.11107385857437194,0.01925485480858012,0.25200024407041494
10,4,Jake Pavelka,percentage,19.0,False,0.09042689287439501,0.009609840679642403,0.23149675489018173
10,5,Niecy Nash,percentage,18.0,False,0.1296568417719148,0.00996655804275678,0.33263751293125526
10,5,Chad Ochocinco,percentage,18.0,False,0.1227049986885251,0.02758060333750619,0.3290321637634166
10,5,Evan Lysacek,percentage,27.0,False,0.11605333742669224,0.005518451569988474,0.37100542383362173
10,5,Pamela Anderson,percentage,21.0,False,0.19427483303690085,0.023902704797945352,0.49771101534860956
10,5,Nicole Scherzinger,percentage,29.0,False,0.1012113194426071,0.004229734242667323,0.3406564775262598
10,5,Erin Andrews,percentage,22.0,False,0.1511253379109168,0.01763268670763566,0.3308148502327931
10,5,Kate Gosselin,percentage,15.0,True,0.04154791088445014,-0.01762045914917301,0.10041342460275599
10,5,Jake Pavelka,percentage,23.0,False,0.14342542083799267,0.02634331083022526,0.33154296067180483
10,6,Niecy Nash,percentage,25.9998,False,0.13494702063697842,0.03558369408810576,0.27027538952683927
10,6,Chad Ochocinco,percentage,30.9999,False,0.1297343002850742,0.01672335987151469,0.3368340809032793
10,6,Evan Lysacek,percentage,27.0,False,0.1990309766046427,0.05426197798956135,0.4870893508281221
10,6,Pamela Anderson,percentage,29.9998,False,0.209253091690617,0.023331826442693188,0.4715957971453544
10,6,Nicole Scherzinger,percentage,35.9999,False,0.11729239443896375,0.012985272617597882,0.3087295912034787
10,6,Erin Andrews,percentage,34.0,False,0.16559882683793112,0.024186204242568662,0.3705740913543324
10,6,Jake Pavelka,percentage,24.9999,True,0.04414338950579159,-0.019386682309974708,0.09847639279079176
10,7,Niecy Nash,percentage,24.5,False,0.2312553324636464,0.04711716526088049,0.5943050030023428
10,7,Chad Ochocinco,percentage,26.0,False,0.16627997494644553,0.039849520586219066,0.44379315237113004
10,7,Evan Lysacek,percentage,27.0,False,0.2556009956658975,0.0392549511736162,0.7383765980736393
10,7,Pamela Anderson,percentage,25.5,True,0.03609696605667394,-0.010917715224452892,0.08491765980247852
10,7,Nicole Scherzinger,percentage,27.0,False,0.16336754207492438,0.03487437212287519,0.3359871127092109
10,7,Erin Andrews,percentage,25.5,False,0.1473991887924132,0.020751261987189823,0.39235072442852975
10,8,Niecy Nash,percentage,21.5,True,0.07130185518769107,0.0015923656141273647,0.14955420139337008
10,8,Chad Ochocinco,percentage,22.5,False,0.35593113961642303,0.0668078655058704,0.7125597348215212
10,8,Evan Lysacek,percentage,26.5,False,0.25394495536195,0.030420104611516965,0.6052864632441652
10,8,Nicole Scherzinger,percentage,29.5,False,0.13123362807944905,0.01605449447493937,0.30836341839151404
10,8,Erin Andrews,percentage,26.5,False,0.18758842175448623,0.03901259436518497,0.3645029644026545
10,9,Chad Ochocinco,percentage,26.0,True,0.08320690734500744,0.008190946417742716,0.19776906579473064
10,9,Evan Lysacek,percentage,29.5,False,0.4074352300772772,0.15502131532052585,0.8302395251679959
10,9,Nicole Scherzinger,percentage,29.5,False,0.2737234903342048,0.028501833839799186,0.5649012557304793
10,9,Erin Andrews,percentage,28.0,False,0.23563437224351091,0.04366475694488375,0.5554983008308866
10,10,Evan Lysacek,percentage,26.8887,False,0.24888740253680078,0.07911626423706263,0.43529289743907146
10,10,Nicole Scherzinger,percentage,28.7777,False,0.6352516427172833,0.37248878201001434,0.8807073509866657
10,10,Erin Andrews,percentage,26.9998,False,0.11586095474591618,0.011746576078011679,0.29093563912195386
11,1,David Hasselhoff,percentage,15.0,True,0.011692702113089037,-0.027756242788365873,0.036562702321668174
11,1,Florence Henderson,percentage,18.0,False,0.10857304259849568,0.015938846059669193,0.27490467896441306
11,1,Kyle Massey,percentage,23.0,False,0.07240774182638891,0.002507643739289722,0.1886372332329267
11,1,Jennifer Grey,percentage,24.0,False,0.09444347216713025,0.0033136147792313247,0.23689653283883277
11,1,Rick Fox,percentage,22.0,False,0.0789194321806125,0.0005315196986833415,0.2148453453628904
11,1,Kurt Warner,percentage,19.0,False,0.08749919627228865,0.006066329693645644,0.28971937659028485
11,1,Margaret Cho,percentage,15.0,False,0.07647463855780666,0.014871263762420123,0.18524150441760884
11,1,Michael Bolton,percentage,16.0,False,0.08562358544728348,0.016192265592667232,0.2686720416116149
11,1,Brandy,percentage,23.0,False,0.13026178512967962,0.0069654817152871975,0.3358044706323908
11,1,The Situation,percentage,15.0,False,0.09646846651970818,0.02250869219857588,0.21908152992439328
11,1,Audrina Patridge,percentage,19.0,False,0.0994831417991821,0.006697921724540387,0.25576363129968976
11,1,Bristol Palin,percentage,18.0,False,0.058152795388336356,0.007975635818481088,0.15938778406689436
11,2,Florence Henderson,percentage,19.0,False,0.12198405119921914,0.017073513744627823,0.2823480714890325
11,2,Kyle Massey,percentage,22.0,False,0.13917370766787376,0.008667156639730493,0.3836374545569257
11,2,Jennifer Grey,percentage,24.0,False,0.06949768737365232,-0.011509211470435168,0.20662570506788758
11,2,Rick Fox,percentage,21.0,False,0.09198064507790579,0.002539669284748072,0.27310977015105775
11,2,Kurt Warner,percentage,21.0,False,0.09520687883833184,0.010211475523603998,0.25457481839180424
11,2,Margaret Cho,percentage,18.0,False,0.08872854067932925,0.015077642973793604,0.18232680712010058
11,2,Michael Bolton,percentage,12.0,True,0.02585482569779172,-0.01529564676747198,0.06375267722441287
11,2,Brandy,percentage,21.0,False,0.08510663881426467,0.0049187345731152715,0.19039277221952908
11,2,The Situation,percentage,18.0,False,0.08324800970347247,0.004892131701272194,0.19069340613917002
11,2,Audrina Patridge,percentage,23.0,False,0.11133261454103859,0.005627594680741698,0.3730957994092538
11,2,Bristol Palin,percentage,22.0,False,0.08788640040711988,-0.007584032289625309,0.283962043912998
11,3,Florence Henderson,percentage,20.0,False,0.17077287238823138,0.025611991282319335,0.40580661301194143
11,3,Kyle Massey,percentage,23.0,False,0.07705376580021996,0.010087408839789772,0.19243336356024174
11,3,Jennifer Grey,percentage,24.0,False,0.0955834075952178,0.013773107453461393,0.2136718639735023
11,3,Rick Fox,percentage,24.0,False,0.0667228185836671,0.007747715376960664,0.15721666193970774
11,3,Kurt Warner,percentage,23.0,False,0.10509131307644631,0.014439101709713579,0.2584522717928886
11,3,Margaret Cho,percentage,18.0,True,0.02178128347366001,-0.018894219262372763,0.05054601773565856
11,3,Brandy,percentage,24.0,False,0.12987583452210286,0.016294852759583676,0.2642918966865995
11,3,The Situation,percentage,20.0,False,0.10613351790875897,0.015491671742604574,0.31649445479647503
11,3,Audrina Patridge,percentage,26.0,False,0.09486504740849552,0.006383160965337725,0.2050896099913841
11,3,Bristol Palin,percentage,19.0,False,0.13212013924319957,0.016733654907449817,0.3700350062061185
11,4,Florence Henderson,percentage,17.5,False,0.12691555346846883,0.01716952919223333,0.38074541207083923
11,4,Kyle Massey,percentage,20.0,False,0.1451040826436363,0.009315236777197628,0.40878399981561137
11,4,Jennifer Grey,percentage,28.0,False,0.08055677235255945,0.0028465411738149357,0.20803821731752745
11,4,Rick Fox,percentage,19.5,False,0.13748174739363245,0.024825691984212486,0.27500408703835943
11,4,Kurt Warner,percentage,17.0,False,0.13658281297189026,0.011807334968983544,0.3220172385301722
11,4,Brandy,percentage,24.0,False,0.1302247797930802,0.01658236691523922,0.31553647570489496
11,4,The Situation,percentage,14.0,True,0.03525467072643543,-0.0019564852051309517,0.08041001145895225
11,4,Audrina Patridge,percentage,23.0,False,0.11495261761152531,0.015089978427276919,0.2663407326714146
11,4,Bristol Palin,percentage,16.0,False,0.0929269630387713,0.020654476023115875,0.21073337705292136
11,5,Florence Henderson,percentage,21.0,True,0.029248453252756258,-0.011229458697058787,0.08484231382685084
11,5,Kyle Massey,percentage,20.0,False,0.13226474544895347,0.033907463429750956,0.270393065368287
11,5,Jennifer Grey,percentage,25.0,False,0.09862853465137518,0.011064957916815645,0.23810587560032684
11,5,Rick Fox,percentage,24.0,False,0.11357196521682351,0.020350489331688662,0.3205632452017903
11,5,Kurt Warner,percentage,24.0,False,0.1342161330562906,0.016272861961041815,0.3641649208152412
11,5,Brandy,percentage,27.0,False,0.11222766779811635,0.012185379660904777,0.3023520586905488
11,5,Audrina Patridge,percentage,23.0,False,0.11709326048742097,0.019579114855054973,0.4674927656693669
11,5,Bristol Palin,percentage,18.0,False,0.26274924008826206,0.07419884211088448,0.477744368827413
11,6,Kyle Massey,percentage,29.9999,False,0.1309962342525902,0.03156581879463201,0.28430761077942185
11,6,Jennifer Grey,percentage,29.0,False,0.16709530366176556,0.05000523980745985,0.36665820323994136
11,6,Rick Fox,percentage,30.0,False,0.2048096632266263,0.04498304622454191,0.3845934157857671
11,6,Kurt Warner,percentage,21.9999,False,0.1814823435523779,0.07246973237360176,0.35056252309038727
11,6,Brandy,percentage,35.9999,False,0.12199755319442304,0.028789358677999796,0.23300343897873957
11,6,Audrina Patridge,percentage,31.9998,True,0.031189199135254204,0.0009261140087519813,0.07434050141218014
11,6,Bristol Palin,percentage,27.9998,False,0.16242970297696208,0.044418918049945445,0.31391124050141245
11,7,Kyle Massey,percentage,33.5,False,0.3216495146946128,0.06628301958072357,0.5813105085698771
11,7,Jennifer Grey,percentage,36.5,False,0.15671636289703259,0.04334793869133294,0.3379269963946507
11,7,Rick Fox,percentage,34.5,True,0.03873335355409253,0.002665346590483073,0.08474622711920633
11,7,Kurt Warner,percentage,35.0,False,0.12448219492420548,0.041742488038164736,0.267307529948572
11,7,Brandy,percentage,36.5,False,0.2110993767717825,0.035762888809232285,0.4417144335920345
11,7,Bristol Palin,percentage,32.5,False,0.14731919715827568,0.04110902573958686,0.3528683264349408
11,8,Kyle Massey,percentage,28.0,False,0.27236722812432235,0.05353476875653819,0.5592366528123789
11,8,Jennifer Grey,percentage,28.5,False,0.22905592634152008,0.0579267922031661,0.5118631681930618
11,8,Kurt Warner,percentage,24.0,True,0.06394525010196107,0.008947393096244535,0.1513446222080238
11,8,Brandy,percentage,28.5,False,0.18587535503859745,0.0256817609359559,0.44267297298114044
11,8,Bristol Palin,percentage,23.5,False,0.24875624039360014,0.060770576056053904,0.657162602167356
11,9,Kyle Massey,percentage,29.0,False,0.42617056181428137,0.12950804033913604,0.7143710744967388
11,9,Jennifer Grey,percentage,30.0,False,0.2386781578480787,0.040079106435036,0.5215953394122863
11,9,Brandy,percentage,28.5,True,0.06884125265290711,0.005018963843759666,0.15344177499330985
11,9,Bristol Palin,percentage,26.5,False,0.26631002768473033,0.08477485296674167,0.6039924060497414
11,10,Kyle Massey,percentage,27.3332,False,0.25903852652010595,0.04216603498362761,0.45576390292961605
11,10,Jennifer Grey,percentage,30.0,False,0.6217186128675642,0.36580960308852173,0.9218829821764455
11,10,Bristol Palin,percentage,25.666600000000003,False,0.11924286061233247,0.008047123853524366,0.28824258136571185
12,2,Ralph Macchio,percentage,21.0,False,0.06469957754032038,0.002853655233826087,0.17617549328885052
12,2,Chelsea Kane,percentage,18.0,False,0.09012075902958194,0.01729983021068679,0.21426408436171304
12,2,Kirstie Alley,percentage,20.0,False,0.08667818198710658,0.0034801258234349527,0.21364313640977742
12,2,Hines Ward,percentage,23.0,False,0.10133522717901583,0.01015389876966868,0.26778096598129913
12,2,Sugar Ray Leonard,percentage,17.0,False,0.07514250004966737,0.010317397150406412,0.22757257463717342
12,2,Chris Jericho,percentage,23.0,False,0.061063309653443504,0.004704245360019647,0.1479470168544081
12,2,Petra Nemcova,percentage,18.0,False,0.10220755802673388,0.02068840469119458,0.3044543136753494
12,2,Mike Catherwood,percentage,17.0,True,0.013818718721012343,-0.049940110473368854,0.05123745729140321
12,2,Romeo,percentage,23.0,False,0.0919111274448218,0.0038510222610293274,0.4267779975566322
12,2,Wendy Williams,percentage,17.0,False,0.13014567039676012,0.019388169742683706,0.3909227479922513
12,2,Kendra Wilkinson,percentage,19.0,False,0.18287736997153733,0.022150717518713704,0.650382287281701
12,3,Ralph Macchio,percentage,21.0,False,0.07616043864478385,0.003718112757815785,0.20816082343947934
12,3,Chelsea Kane,percentage,23.0,False,0.07812971473342634,-0.0019352811815238216,0.2238055818264523
12,3,Kirstie Alley,percentage,21.0,False,0.09166644964122062,0.011028367467201965,0.22007566661914804
12,3,Hines Ward,percentage,25.0,False,0.14086261558532362,0.007558552587359622,0.40997116986107063
12,3,Sugar Ray Leonard,percentage,20.0,False,0.0980642967314484,0.01017102391829681,0.2584710774166937
12,3,Chris Jericho,percentage,21.0,False,0.13420812403737414,0.021497967598273465,0.3014903152358599
12,3,Petra Nemcova,percentage,25.0,False,0.16122621981885069,0.0028608674763434608,0.3601348154852626
12,3,Romeo,percentage,20.0,False,0.09389448718419453,0.011543896359286022,0.20349240389001375
12,3,Wendy Williams,percentage,15.0,True,0.024270108788900107,-0.021156392792234247,0.06040180792486212
12,3,Kendra Wilkinson,percentage,23.0,False,0.10151754483447886,0.01385661994392691,0.2560459116960975
12,4,Ralph Macchio,percentage,25.0,False,0.08213553106931748,0.005897676747576867,0.18612391997826097
12,4,Chelsea Kane,percentage,26.0,False,0.13630518311608603,0.02531184140278156,0.35165289614928774
12,4,Kirstie Alley,percentage,22.0,False,0.10474314599399193,0.025175635035848146,0.2680294202724696
12,4,Hines Ward,percentage,25.0,False,0.14014239235960566,0.015033697202412839,0.44140126622789416
12,4,Sugar Ray Leonard,percentage,21.0,True,0.019862388112197885,-0.023422543138996835,0.056509789308261914
12,4,Chris Jericho,percentage,23.0,False,0.13176235134356518,0.017569144764214728,0.28387094520379036
12,4,Petra Nemcova,percentage,23.0,False,0.13216095240916104,0.016827636381294205,0.40292300492759403
12,4,Romeo,percentage,23.0,False,0.09561270166239462,0.014839438407010372,0.21953185786309828
12,4,Kendra Wilkinson,percentage,18.0,False,0.15727535393368117,0.04285288315517193,0.30820739815576714
12,5,Ralph Macchio,percentage,22.0,False,0.16006718387773877,0.02842112588058411,0.3829129824240231
12,5,Chelsea Kane,percentage,26.0,False,0.13915758568840172,0.02247974802209373,0.3437861729465746
12,5,Kirstie Alley,percentage,23.0,False,0.10323175066844437,0.02063118686266241,0.22458012641321995
12,5,Hines Ward,percentage,27.0,False,0.12924076139391394,0.013765043889557224,0.3954763199890018
12,5,Chris Jericho,percentage,26.0,False,0.1295655911717214,0.007324984868467596,0.3340123057638205
12,5,Petra Nemcova,percentage,22.0,True,0.022332705034887386,-0.018766265883572292,0.06512555840337106
12,5,Romeo,percentage,26.0,False,0.2216684875704113,0.017264650392709417,0.5168994635182517
12,5,Kendra Wilkinson,percentage,22.0,False,0.09473593459448057,0.01317867401015263,0.2661506704180156
12,6,Ralph Macchio,percentage,24.0,False,0.22817187138995312,0.07447269289711929,0.4952602832984428
12,6,Chelsea Kane,percentage,28.0,False,0.19292823202866236,0.06792209450494918,0.3764568792126294
12,6,Kirstie Alley,percentage,26.0,False,0.11237589383139494,0.017074044292822617,0.2272512895508475
12,6,Hines Ward,percentage,27.0,False,0.1873488401287168,0.027413399278997372,0.4422461104502271
12,6,Chris Jericho,percentage,22.0,True,0.04223160665845326,0.0022379957043777675,0.08742430989111655
12,6,Romeo,percentage,28.0,False,0.0962709250953123,0.010792546134132979,0.2241852169630621
12,6,Kendra Wilkinson,percentage,25.0,False,0.14067263086750573,0.02887964241241746,0.33857812440794066
12,7,Ralph Macchio,percentage,33.0,False,0.1421881657977646,0.031465842909811234,0.30009496789579876
12,7,Chelsea Kane,percentage,32.0,False,0.20939996780251685,0.04668933484719914,0.5062926061771356
12,7,Kirstie Alley,percentage,30.0,False,0.25712926460180935,0.07489703662898776,0.4239617930808453
12,7,Hines Ward,percentage,33.0,False,0.17580860004202334,0.03472835633722907,0.3911223738779543
12,7,Romeo,percentage,30.0,False,0.16933027686462473,0.05385224681464756,0.3840710697461482
12,7,Kendra Wilkinson,percentage,30.5,True,0.046143724891260236,0.002067964191964938,0.10389621048682052
12,8,Ralph Macchio,percentage,23.0,False,0.29209704809642306,0.1100191455963298,0.565581782833153
12,8,Chelsea Kane,percentage,27.5,False,0.19643098153493888,0.0408050272046651,0.42340366258699697
12,8,Kirstie Alley,percentage,26.5,False,0.24351483796256482,0.06764963736799084,0.5098334280263122
12,8,Hines Ward,percentage,27.0,False,0.21193088762944126,0.04071477252934537,0.4649878821153203
12,8,Romeo,percentage,26.0,True,0.05602624477662913,0.0016580567335025206,0.13046243775998434
12,9,Ralph Macchio,percentage,24.0,True,0.08952975147511458,0.009181900579419339,0.1908556250283306
12,9,Chelsea Kane,percentage,36.5,False,0.233342932382467,0.020946982504972213,0.6938855295795382
12,9,Kirstie Alley,percentage,27.0,False,0.2747300597850167,0.06563593186964752,0.5622359555637529
12,9,Hines Ward,percentage,30.0,False,0.4023972563574033,0.060882686797085625,0.7633779149806194
12,10,Chelsea Kane,percentage,29.666600000000003,False,0.13156746199278496,0.013147394801339907,0.2905578813895511
12,10,Kirstie Alley,percentage,27.9999,False,0.2904997146541847,0.12537628760876457,0.4400553354588984
12,10,Hines Ward,percentage,29.666600000000003,False,0.5779328233530295,0.3706279948987782,0.8229285087029742
13,1,Elisabetta Canalis,percentage,15.0,False,0.07235530214952884,0.010266888771113876,0.17682097321561835
13,1,David Arquette,percentage,18.0,False,0.07673661621403122,0.005935002275795716,0.19810099280965293
13,1,Ricki Lake,percentage,20.0,False,0.05876289943864282,0.003242408695960368,0.13639142879385163
13,1,J.R. Martinez,percentage,22.0,False,0.1008446380415332,0.006477811563477862,0.24717268807669457
13,1,Metta World Peace (Ron),percentage,14.0,True,0.01127734304117894,-0.057370140241615734,0.04520519480323004
13,1,Hope Solo,percentage,21.0,False,0.11881232733634997,0.0043164547654630635,0.37463061053785546
13,1,Chynna Phillips,percentage,22.0,False,0.07149838592306387,0.002019489404838447,0.2084836528978696
13,1,Kristin Cavallari,percentage,19.0,False,0.09011701563746055,0.006111392628902628,0.24062488405846383
13,1,Carson Kressley,percentage,17.0,False,0.09810793625261242,0.008312415719131154,0.2897928401159731
13,1,Chaz Bono,percentage,17.0,False,0.11074215564426988,0.0036056045827675756,0.33406703652803715
13,1,Nancy Grace,percentage,16.0,False,0.09050886986690017,0.013860793550426439,0.27702458669151114
13,1,Rob Kardashian,percentage,16.0,False,0.10023651045442729,0.011556103069234817,0.2692135147134969
13,2,Elisabetta Canalis,percentage,21.0,True,0.0024327345975926587,-0.04479699595342946,0.031737195284556693
13,2,David Arquette,percentage,18.0,False,0.10653675931730593,0.02795061232359864,0.260653136931129
13,2,Ricki Lake,percentage,23.0,False,0.07233605600965683,0.0012831766457774957,0.21777123415833002
13,2,J.R. Martinez,percentage,22.0,False,0.10076609147915129,0.0001301174751109635,0.24904121112149719
13,2,Hope Solo,percentage,19.0,False,0.10683422787952977,0.012272551336958822,0.28336556170031735
13,2,Chynna Phillips,percentage,21.0,False,0.06172929182381756,0.01100775544363157,0.1526022763901891
13,2,Kristin Cavallari,percentage,22.0,False,0.21470337489211916,0.020540333586517936,0.3951546805936379
13,2,Carson Kressley,percentage,18.0,False,0.0863397705664598,0.01596408391586248,0.19047097004482277
13,2,Chaz Bono,percentage,17.0,False,0.08697678945642538,0.005341148305196296,0.17685536066802685
13,2,Nancy Grace,percentage,21.0,False,0.08795496274765534,0.005030437099275293,0.20435973738134075
13,2,Rob Kardashian,percentage,21.0,False,0.07338994123028614,0.0057446985484669415,0.1907870983996347
13,3,David Arquette,percentage,24.0,False,0.11445246243493062,0.016426378546133318,0.2786527509602972
13,3,Ricki Lake,percentage,27.0,False,0.0975769550996024,0.015343865898944462,0.26132409446781796
13,3,J.R. Martinez,percentage,26.0,False,0.12492807556037042,0.013074944104259696,0.27191592329918296
13,3,Hope Solo,percentage,24.0,False,0.11531474544456385,0.017524335345284824,0.2843687941680416
13,3,Chynna Phillips,percentage,26.0,False,0.10611388399537237,0.004532033271844718,0.3423318638167948
13,3,Kristin Cavallari,percentage,24.0,True,0.01179597507065247,-0.029211518692139886,0.04165660083365309
13,3,Carson Kressley,percentage,23.0,False,0.14247180942164028,0.034945129643622765,0.38978711748018935
13,3,Chaz Bono,percentage,18.0,False,0.11162674517530138,0.039226176503587576,0.24530140999473254
13,3,Nancy Grace,percentage,21.0,False,0.09686935966718976,0.024777237696391903,0.21921748092619042
13,3,Rob Kardashian,percentage,24.0,False,0.07884998813037636,0.01794386643984438,0.16941210882834726
13,4,David Arquette,percentage,23.0,False,0.11163126913361562,0.01213159790943752,0.36938549956400596
13,4,Ricki Lake,percentage,29.0,False,0.10942914552793977,0.011911241989738868,0.3025840283462816
13,4,J.R. Martinez,percentage,26.0,False,0.07849039501830801,0.005343161723576295,0.21814492166631358
13,4,Hope Solo,percentage,24.0,False,0.13857322919337933,0.017867663129150158,0.318270404796403
13,4,Chynna Phillips,percentage,21.0,True,0.023744383535823775,-0.020929579801348505,0.05926661482591404
13,4,Carson Kressley,percentage,20.0,False,0.11819368450235504,0.027450546010728872,0.33018171629311305
13,4,Chaz Bono,percentage,21.0,False,0.15154622230120243,0.0378600403922249,0.34215451594344326
13,4,Nancy Grace,percentage,21.0,False,0.12649381864714743,0.021390272698653748,0.266051506348402
13,4,Rob Kardashian,percentage,24.0,False,0.14189785214022982,0.04080818089067347,0.29206469750835495
13,5,David Arquette,percentage,25.0,False,0.1701978454445786,0.022053511909000748,0.3399502113489566
13,5,Ricki Lake,percentage,24.0,False,0.2197427423835823,0.03118736976424018,0.49041128297160186
13,5,J.R. Martinez,percentage,28.0,False,0.11188292891944795,0.005355401138450937,0.3689788050944496
13,5,Hope Solo,percentage,24.0,False,0.10498958415753976,0.020716988740536797,0.23293377443191088
13,5,Carson Kressley,percentage,19.0,True,0.034212778509806405,-0.011404829546311099,0.08633096835631497
13,5,Chaz Bono,percentage,21.0,False,0.12252077919464811,0.021697842183546888,0.2764531786807716
13,5,Nancy Grace,percentage,22.0,False,0.11056735021874804,0.021595255266030518,0.244452183868087
13,5,Rob Kardashian,percentage,25.0,False,0.12588599117165042,0.019081541382895167,0.2957243820872443
13,6,David Arquette,percentage,23.0,False,0.11890768837041887,0.013763594775930674,0.26337804188769226
13,6,Ricki Lake,percentage,29.0,False,0.17562911612359614,0.01731000277382925,0.49472878418584415
13,6,J.R. Martinez,percentage,29.0,False,0.14984231988390379,0.007336648618458418,0.4180403774948418
13,6,Hope Solo,percentage,20.0,False,0.22336108980244138,0.04542710993238075,0.49961757777844534
13,6,Chaz Bono,percentage,19.0,True,0.037738521954117,-0.010996687625217738,0.09291466085317057
13,6,Nancy Grace,percentage,24.0,False,0.1420180041251377,0.011658712581383512,0.35014619536468633
13,6,Rob Kardashian,percentage,22.0,False,0.1525032597403839,0.013693806386876742,0.3885577708393113
13,7,David Arquette,percentage,23.5,True,0.044154760652475866,0.0014688375588649781,0.0988903773811626
13,7,Ricki Lake,percentage,26.5,False,0.18037852806853363,0.030119328359948138,0.3955098708336488
13,7,J.R. Martinez,percentage,24.0,False,0.16739961915169166,0.048059140126136005,0.30692484643124285
13,7,Hope Solo,percentage,25.0,False,0.23219092073312253,0.05376551125132966,0.47885064499708985
13,7,Nancy Grace,percentage,22.0,False,0.18945102838838584,0.04573985531870138,0.3594903592687556
13,7,Rob Kardashian,percentage,25.5,False,0.18642514300578988,0.04332552209217434,0.37494015307029427
13,8,Ricki Lake,percentage,26.0,False,0.161303658469222,0.02328015227520052,0.4076914781292277
13,8,J.R. Martinez,percentage,30.0,False,0.3356189511398836,0.058853928079794206,0.7835680231532731
13,8,Hope Solo,percentage,26.0,False,0.17736318352649352,0.03165829254576077,0.4769259290712956
13,8,Nancy Grace,percentage,22.0,True,0.05385435523374607,0.001609520197260468,0.1316942574378942
